Date,Title,Artist,Rank,Is_New,Image,Peak_Posistion,Last_Position,Weeks
2019-04-06,Shot Clock,Ella Mai,62,False,,62,65,9
2019-04-06,Walk Me Home,P!nk,63,False,,54,89,4
2019-04-06,Millionaire,Chris Stapleton,64,False,,47,47,16
2019-04-06,Down To The Honkytonk,Jake Owen,65,False,,65,81,13
2019-04-06,Whiskey Glasses,Morgan Wallen,66,False,,66,75,4
2019-04-06,One That Got Away,Michael Ray,67,False,,67,78,5
2019-04-06,This Is It,Scotty McCreery,68,False,,42,64,16
2019-04-06,Look What God Gave Her,Thomas Rhett,69,False,,52,80,4
2019-04-06,Pure Cocaine,Lil Baby,70,False,,46,57,14
2019-04-06,There Was This Girl,Riley Green,71,False,,71,72,5
2019-04-06,Price On My Head,NAV Featuring The Weeknd,72,True,,72,0,1
2019-04-06,Saturday Nights,Khalid & Kane Brown,73,False,,57,70,8
2019-04-06,Make It Sweet,Old Dominion,74,False,,74,76,13
2019-04-06,I've Been Waiting,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,75,False,,75,84,3
2019-04-06,Girl Like You,Jason Aldean,76,False,,46,74,18
2019-04-06,GIRL,Maren Morris,77,False,,61,82,4
2019-04-06,Confessions Of A Dangerous Mind,Logic,78,True,,78,0,1
2019-04-06,Take It From Me,Jordan Davis,79,False,,46,63,13
2019-04-06,Splashin,Rich The Kid,80,False,,80,0,5
2019-04-06,Night Shift,Jon Pardi,81,False,,81,85,6
2019-04-06,I,Lil Skies,82,False,,39,71,4
2019-04-06,Rumor,Lee Brice,83,False,,83,88,3
2019-04-06,Wish You Were Gay,Billie Eilish,84,False,,59,87,4
2019-04-06,I Can't Get Enough,"benny blanco, Tainy, Selena Gomez & J Balvin",85,False,,66,66,4
2019-04-06,Hear Me Calling,Juice WRLD,86,False,,38,60,4
2019-04-06,Faucet Failure,Ski Mask The Slump God,87,False,,87,90,5
2019-04-06,Talk You Out Of It,Florida Georgia Line,88,False,,80,93,6
2019-04-06,Tap,NAV Featuring Meek Mill,89,True,,89,0,1
2019-04-06,Calma,Pedro Capo X Farruko,90,False,,90,91,3
2019-04-06,Undecided,Chris Brown,91,False,,35,73,12
2019-04-06,On My Way To You,Cody Johnson,92,False,,91,95,7
2019-04-06,Secreto,Anuel AA & Karol G,93,False,,68,94,8
2019-04-06,Calling My Spirit,Kodak Black,94,False,,46,92,17
2019-04-06,Pop Out,Polo G Featuring Lil Tjay,95,True,,95,0,1
2019-04-06,Lovely,Billie Eilish & Khalid,96,False,,64,98,21
2019-04-06,Don't Call Me Up,Mabel,97,True,,97,0,1
2019-04-06,Last Hurrah,Bebe Rexha,98,True,,98,0,1
2019-04-06,Empty,Juice WRLD,99,False,,41,67,3
2019-04-06,Love Wins,Carrie Underwood,100,False,,83,100,10
2019-04-13,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,False,,1,15,5
2019-04-13,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2,False,,1,3,24
2019-04-13,7 Rings,Ariana Grande,3,False,,1,1,11
2019-04-13,Wow.,Post Malone,4,False,,2,2,15
2019-04-13,Without Me,Halsey,5,False,,1,4,26
2019-04-13,Please Me,Cardi B & Bruno Mars,6,False,,3,5,7
2019-04-13,Bad Guy,Billie Eilish,7,True,,7,0,1
2019-04-13,Sucker,Jonas Brothers,8,False,,1,9,5
2019-04-13,Happier,Marshmello & Bastille,9,False,,2,6,33
2019-04-13,Middle Child,J. Cole,10,False,,4,7,11
2019-04-13,Shallow,Lady Gaga & Bradley Cooper,11,False,,1,10,27
2019-04-13,Eastside,"benny blanco, Halsey & Khalid",12,False,,9,11,38
2019-04-13,Thotiana,Blueface,13,False,,8,8,12
2019-04-13,Going Bad,Meek Mill Featuring Drake,14,False,,6,12,18
2019-04-13,Dancing With A Stranger,Sam Smith & Normani,15,False,,15,17,12
2019-04-13,Better,Khalid,16,False,,16,16,29
2019-04-13,High Hopes,Panic! At The Disco,17,False,,4,13,35
2019-04-13,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,18,False,,2,14,8
2019-04-13,Sweet But Psycho,Ava Max,19,False,,19,20,16
2019-04-13,Sicko Mode,Travis Scott,20,False,,1,18,35
2019-04-13,Murder On My Mind,YNW Melly,21,False,,14,19,11
2019-04-13,A Lot,21 Savage,22,False,,12,22,15
2019-04-13,Girls Like You,Maroon 5 Featuring Cardi B,23,False,,1,23,45
2019-04-13,"Thank U, Next",Ariana Grande,24,False,,1,21,22
2019-04-13,Bury A Friend,Billie Eilish,25,False,,14,41,10
2019-04-13,Beautiful Crazy,Luke Combs,26,False,,23,25,21
2019-04-13,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,27,False,,27,27,20
2019-04-13,Be Alright,Dean Lewis,28,False,,23,24,23
2019-04-13,When The Party's Over,Billie Eilish,29,False,,29,0,21
2019-04-13,Drip Too Hard,Lil Baby & Gunna,30,False,,4,26,29
2019-04-13,Wish You Were Gay,Billie Eilish,31,False,,31,84,5
2019-04-13,You Say,Lauren Daigle,32,False,,29,30,38
2019-04-13,Pure Water,Mustard & Migos,33,False,,31,31,10
2019-04-13,Better Now,Post Malone,34,False,,3,29,49
2019-04-13,Xanny,Billie Eilish,35,True,,35,0,1
2019-04-13,Money,Cardi B,36,False,,13,28,24
2019-04-13,Look Back At It,A Boogie Wit da Hoodie,37,False,,32,35,17
2019-04-13,Envy Me,Calboy,38,False,,36,36,16
2019-04-13,Talk,Khalid,39,False,,39,40,8
2019-04-13,Youngblood,5 Seconds Of Summer,40,False,,7,32,44
2019-04-13,You Should See Me In A Crown,Billie Eilish,41,False,,41,0,2
2019-04-13,Baby Shark,Pinkfong,42,False,,32,33,14
2019-04-13,My Strange Addiction,Billie Eilish,43,True,,43,0,1
2019-04-13,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,44,True,,44,0,1
2019-04-13,MIA,Bad Bunny Featuring Drake,45,False,,5,34,25
2019-04-13,All The Good Girls Go To Hell,Billie Eilish,46,True,,46,0,1
2019-04-13,Act Up,City Girls,47,False,,43,43,5
2019-04-13,Robbery,Juice WRLD,48,False,,27,37,7
2019-04-13,ZEZE,Kodak Black Featuring Travis Scott & Offset,49,False,,2,38,25
2019-04-13,Tequila,Dan + Shay,50,False,,21,39,48
2019-04-13,Here Tonight,Brett Young,51,False,,51,51,13
2019-04-13,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,52,False,,38,44,15
2019-04-13,I Love You,Billie Eilish,53,True,,53,0,1
2019-04-13,Mixed Personalities,YNW Melly Featuring Kanye West,54,False,,42,42,11
2019-04-13,Here With Me,Marshmello Featuring CHVRCHES,55,False,,53,53,4
2019-04-13,Who Do You Love,The Chainsmokers Featuring 5 Seconds Of Summer,56,False,,52,52,8
2019-04-13,Put A Date On It,Yo Gotti Featuring Lil Baby,57,False,,46,46,10
2019-04-13,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,58,False,,48,49,9
2019-04-13,God's Country,Blake Shelton,59,True,,59,0,1
2019-04-13,Worth It,YK Osiris,60,False,,55,55,7
2019-04-13,Eyes On You,Chase Rice,61,False,,54,54,7
2019-04-13,Ilomilo,Billie Eilish,62,True,,62,0,1
2019-04-13,Listen Before I Go,Billie Eilish,63,True,,63,0,1
2019-04-13,Close Friends,Lil Baby,64,False,,28,57,23
2019-04-13,Double Up,Nipsey Hussle Featuring Belly & DOM KENNEDY,65,True,,65,0,1
2019-04-13,Bad Liar,Imagine Dragons,66,False,,56,56,6
2019-04-13,Whiskey Glasses,Morgan Wallen,67,False,,66,66,5
2019-04-13,Good As You,Kane Brown,68,False,,59,59,6
2019-04-13,One That Got Away,Michael Ray,69,False,,67,67,6
2019-04-13,Monopoly,Ariana Grande & Victoria Monet,70,True,,70,0,1
2019-04-13,Miss Me More,Kelsea Ballerini,71,False,,60,60,9
2019-04-13,Shot Clock,Ella Mai,72,False,,62,62,10
2019-04-13,Make It Sweet,Old Dominion,73,False,,73,74,14
2019-04-13,Look What God Gave Her,Thomas Rhett,74,False,,52,69,5
2019-04-13,There Was This Girl,Riley Green,75,False,,71,71,6
2019-04-13,Girls Need Love,Summer Walker X Drake,76,False,,37,58,6
2019-04-13,Undrunk,FLETCHER,77,False,,61,61,4
2019-04-13,I've Been Waiting,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,78,False,,75,75,4
2019-04-13,8,Billie Eilish,79,True,,79,0,1
2019-04-13,Walk Me Home,P!nk,80,False,,54,63,5
2019-04-13,Saturday Nights,Khalid & Kane Brown,81,False,,57,73,9
2019-04-13,Last Time That I Checc'd,Nipsey Hussle Featuring YG,82,True,,82,0,1
2019-04-13,Twerk,City Girls Featuring Cardi B,83,False,,29,50,13
2019-04-13,GIRL,Maren Morris,84,False,,61,77,5
2019-04-13,Lovely,Billie Eilish & Khalid,85,False,,64,96,22
2019-04-13,Calma,Pedro Capo X Farruko,86,False,,86,90,4
2019-04-13,Suge,DaBaby,87,True,,87,0,1
2019-04-13,Night Shift,Jon Pardi,88,False,,81,81,7
2019-04-13,This Is It,Scotty McCreery,89,False,,42,68,17
2019-04-13,Rumor,Lee Brice,90,False,,83,83,4
2019-04-13,I Can't Get Enough,"benny blanco, Tainy, Selena Gomez & J Balvin",91,False,,66,85,5
2019-04-13,Don't Call Me Up,Mabel,92,False,,92,97,2
2019-04-13,Dedication,Nipsey Hussle Featuring Kendrick Lamar,93,True,,93,0,1
2019-04-13,Ocean Eyes,Billie Eilish,94,False,,94,0,7
2019-04-13,Millionaire,Chris Stapleton,95,False,,47,64,17
2019-04-13,Talk You Out Of It,Florida Georgia Line,96,False,,80,88,7
2019-04-13,Faucet Failure,Ski Mask The Slump God,97,False,,87,87,6
2019-04-13,Girl Like You,Jason Aldean,98,False,,46,76,19
2019-04-13,Pure Cocaine,Lil Baby,99,False,,46,70,15
2019-04-13,Pop Out,Polo G Featuring Lil Tjay,100,False,,95,95,2
2019-04-20,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,False,,1,1,6
2019-04-20,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2,False,,1,2,25
2019-04-20,Wow.,Post Malone,3,False,,2,4,16
2019-04-20,7 Rings,Ariana Grande,4,False,,1,3,12
2019-04-20,Without Me,Halsey,5,False,,1,5,27
2019-04-20,Sucker,Jonas Brothers,6,False,,1,8,6
2019-04-20,Please Me,Cardi B & Bruno Mars,7,False,,3,6,8
2019-04-20,Better,Khalid,8,False,,8,16,30
2019-04-20,Middle Child,J. Cole,9,False,,4,10,12
2019-04-20,Happier,Marshmello & Bastille,10,False,,2,9,34
2019-04-20,Bad Guy,Billie Eilish,11,False,,7,7,2
2019-04-20,Dancing With A Stranger,Sam Smith & Normani,12,False,,12,15,13
2019-04-20,Shallow,Lady Gaga & Bradley Cooper,13,False,,1,11,28
2019-04-20,Eastside,"benny blanco, Halsey & Khalid",14,False,,9,12,39
2019-04-20,Going Bad,Meek Mill Featuring Drake,15,False,,6,14,19
2019-04-20,Sweet But Psycho,Ava Max,16,False,,16,19,17
2019-04-20,Thotiana,Blueface,17,False,,8,13,13
2019-04-20,Talk,Khalid,18,False,,18,39,9
2019-04-20,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,19,False,,2,18,9
2019-04-20,High Hopes,Panic! At The Disco,20,False,,4,17,36
2019-04-20,Beautiful Crazy,Luke Combs,21,False,,21,26,22
2019-04-20,A Lot,21 Savage,22,False,,12,22,16
2019-04-20,Girls Like You,Maroon 5 Featuring Cardi B,23,False,,1,23,46
2019-04-20,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,24,False,,24,27,21
2019-04-20,Sicko Mode,Travis Scott,25,False,,1,20,36
2019-04-20,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,26,False,,26,44,2
2019-04-20,Cool,Jonas Brothers,27,True,,27,0,1
2019-04-20,Murder On My Mind,YNW Melly,28,False,,14,21,12
2019-04-20,Be Alright,Dean Lewis,29,False,,23,28,24
2019-04-20,Bury A Friend,Billie Eilish,30,False,,14,25,11
2019-04-20,"Thank U, Next",Ariana Grande,31,False,,1,24,23
2019-04-20,Drip Too Hard,Lil Baby & Gunna,32,False,,4,30,30
2019-04-20,Pure Water,Mustard & Migos,33,False,,31,33,11
2019-04-20,Envy Me,Calboy,34,False,,34,38,17
2019-04-20,You Say,Lauren Daigle,35,False,,29,32,39
2019-04-20,Look Back At It,A Boogie Wit da Hoodie,36,False,,32,37,18
2019-04-20,Better Now,Post Malone,37,False,,3,34,50
2019-04-20,Tequila,Dan + Shay,38,False,,21,50,49
2019-04-20,When The Party's Over,Billie Eilish,39,False,,29,29,22
2019-04-20,Act Up,City Girls,40,False,,40,47,6
2019-04-20,Kill This Love,BLACKPINK,41,True,,41,0,1
2019-04-20,Baby Shark,Pinkfong,42,False,,32,42,15
2019-04-20,Youngblood,5 Seconds Of Summer,43,False,,7,40,45
2019-04-20,Money,Cardi B,44,False,,13,36,25
2019-04-20,Here Tonight,Brett Young,45,False,,45,51,14
2019-04-20,Here With Me,Marshmello Featuring CHVRCHES,46,False,,46,55,5
2019-04-20,MIA,Bad Bunny Featuring Drake,47,False,,5,45,26
2019-04-20,Look What God Gave Her,Thomas Rhett,48,False,,48,74,6
2019-04-20,God's Country,Blake Shelton,49,False,,49,59,2
2019-04-20,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,50,False,,38,52,16
2019-04-20,Wish You Were Gay,Billie Eilish,51,False,,31,31,6
2019-04-20,Eyes On You,Chase Rice,52,False,,52,61,8
2019-04-20,Good As You,Kane Brown,53,False,,53,68,7
2019-04-20,Who Do You Love,The Chainsmokers Featuring 5 Seconds Of Summer,54,False,,52,56,9
2019-04-20,My Bad,Khalid,55,False,,55,0,3
2019-04-20,Mixed Personalities,YNW Melly Featuring Kanye West,56,False,,42,54,12
2019-04-20,Saturday Nights,Khalid & Kane Brown,57,False,,57,81,10
2019-04-20,Outta My Head,Khalid With John Mayer,58,True,,58,0,1
2019-04-20,Robbery,Juice WRLD,59,False,,27,48,8
2019-04-20,Make It Sweet,Old Dominion,60,False,,60,73,15
2019-04-20,Worth It,YK Osiris,61,False,,55,60,8
2019-04-20,Whiskey Glasses,Morgan Wallen,62,False,,62,67,6
2019-04-20,Suge,DaBaby,63,False,,63,87,2
2019-04-20,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,64,False,,48,58,10
2019-04-20,Close Friends,Lil Baby,65,False,,28,64,24
2019-04-20,Miss Me More,Kelsea Ballerini,66,False,,60,71,10
2019-04-20,I've Been Waiting,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,67,False,,67,78,5
2019-04-20,You Should See Me In A Crown,Billie Eilish,68,False,,41,41,3
2019-04-20,Monopoly,Ariana Grande & Victoria Monet,69,False,,69,70,2
2019-04-20,There Was This Girl,Riley Green,70,False,,70,75,7
2019-04-20,My Strange Addiction,Billie Eilish,71,False,,43,43,2
2019-04-20,Shot Clock,Ella Mai,72,False,,62,72,11
2019-04-20,Walk Me Home,P!nk,73,False,,54,80,6
2019-04-20,Bad Liar,Imagine Dragons,74,False,,56,66,7
2019-04-20,Double Up,Nipsey Hussle Featuring Belly & DOM KENNEDY,75,False,,65,65,2
2019-04-20,Last Time That I Checc'd,Nipsey Hussle Featuring YG,76,False,,76,82,2
2019-04-20,Undrunk,FLETCHER,77,False,,61,77,5
2019-04-20,Rumor,Lee Brice,78,False,,78,90,5
2019-04-20,Night Shift,Jon Pardi,79,False,,79,88,8
2019-04-20,Don't Call Me Up,Mabel,80,False,,80,92,3
2019-04-20,Girls Need Love,Summer Walker X Drake,81,False,,37,76,7
2019-04-20,GIRL,Maren Morris,82,False,,61,84,6
2019-04-20,Put A Date On It,Yo Gotti Featuring Lil Baby,83,False,,46,57,11
2019-04-20,Don't Pretend,Khalid x SAFE,84,True,,84,0,1
2019-04-20,Calma,Pedro Capo X Farruko,85,False,,85,86,5
2019-04-20,Xanny,Billie Eilish,86,False,,35,35,2
2019-04-20,Bad Luck,Khalid,87,True,,87,0,1
2019-04-20,One That Got Away,Michael Ray,88,False,,67,69,7
2019-04-20,Pop Out,Polo G Featuring Lil Tjay,89,False,,89,100,3
2019-04-20,This Is It,Scotty McCreery,90,False,,42,89,18
2019-04-20,Faucet Failure,Ski Mask The Slump God,91,False,,87,97,7
2019-04-20,All The Good Girls Go To Hell,Billie Eilish,92,False,,46,46,2
2019-04-20,Right Back,Khalid Featuring A Boogie Wit da Hoodie,93,True,,93,0,1
2019-04-20,Talk You Out Of It,Florida Georgia Line,94,False,,80,96,8
2019-04-20,Inmortal,Aventura,95,True,,95,0,1
2019-04-20,Ocean Eyes,Billie Eilish,96,False,,94,94,8
2019-04-20,Dedication,Nipsey Hussle Featuring Kendrick Lamar,97,False,,93,93,2
2019-04-20,Let Me Down Slowly,Alec Benjamin + Alessia Cara,98,False,,79,0,7
2019-04-20,Big Ole Freak,Megan Thee Stallion,99,True,,99,0,1
2019-04-20,Victory Lap,Nipsey Hussle Featuring Stacy Barthe,100,True,,100,0,1
2019-04-27,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,False,,1,1,7
2019-04-27,Wow.,Post Malone,2,False,,2,3,17
2019-04-27,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,3,False,,1,2,26
2019-04-27,7 Rings,Ariana Grande,4,False,,1,4,13
2019-04-27,Without Me,Halsey,5,False,,1,5,28
2019-04-27,Sucker,Jonas Brothers,6,False,,1,6,7
2019-04-27,Dancing With A Stranger,Sam Smith & Normani,7,False,,7,12,14
2019-04-27,Boy With Luv,BTS Featuring Halsey,8,True,,8,0,1
2019-04-27,Bad Guy,Billie Eilish,9,False,,7,11,3
2019-04-27,Please Me,Cardi B & Bruno Mars,10,False,,3,7,9
2019-04-27,Middle Child,J. Cole,11,False,,4,9,13
2019-04-27,Happier,Marshmello & Bastille,12,False,,2,10,35
2019-04-27,Sweet But Psycho,Ava Max,13,False,,13,16,18
2019-04-27,Thotiana,Blueface,14,False,,8,17,14
2019-04-27,Going Bad,Meek Mill Featuring Drake,15,False,,6,15,20
2019-04-27,Shallow,Lady Gaga & Bradley Cooper,16,False,,1,13,29
2019-04-27,Better,Khalid,17,False,,8,8,31
2019-04-27,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,18,False,,2,19,10
2019-04-27,Eastside,"benny blanco, Halsey & Khalid",19,False,,9,14,40
2019-04-27,Talk,Khalid,20,False,,18,18,10
2019-04-27,High Hopes,Panic! At The Disco,21,False,,4,20,37
2019-04-27,A Lot,21 Savage,22,False,,12,22,17
2019-04-27,Girls Like You,Maroon 5 Featuring Cardi B,23,False,,1,23,47
2019-04-27,Beautiful Crazy,Luke Combs,24,False,,21,21,23
2019-04-27,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,25,False,,24,24,22
2019-04-27,Sicko Mode,Travis Scott,26,False,,1,25,37
2019-04-27,Racks In The Middle,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,27,False,,26,26,3
2019-04-27,Sanguine Paradise,Lil Uzi Vert,28,True,,28,0,1
2019-04-27,Murder On My Mind,YNW Melly,29,False,,14,28,13
2019-04-27,Be Alright,Dean Lewis,30,False,,23,29,25
2019-04-27,Bury A Friend,Billie Eilish,31,False,,14,30,12
2019-04-27,Drip Too Hard,Lil Baby & Gunna,32,False,,4,32,31
2019-04-27,Pure Water,Mustard & Migos,33,False,,31,33,12
2019-04-27,"Thank U, Next",Ariana Grande,34,False,,1,31,24
2019-04-27,Envy Me,Calboy,35,False,,34,34,18
2019-04-27,Act Up,City Girls,36,False,,36,40,7
2019-04-27,Look Back At It,A Boogie Wit da Hoodie,37,False,,32,36,19
2019-04-27,When The Party's Over,Billie Eilish,38,False,,29,39,23
2019-04-27,Better Now,Post Malone,39,False,,3,37,51
2019-04-27,You Say,Lauren Daigle,40,False,,29,35,40
2019-04-27,Here With Me,Marshmello Featuring CHVRCHES,41,False,,41,46,6
2019-04-27,Here Tonight,Brett Young,42,False,,42,45,15
2019-04-27,Baby Shark,Pinkfong,43,False,,32,42,16
2019-04-27,Eyes On You,Chase Rice,44,False,,44,52,9
2019-04-27,MIA,Bad Bunny Featuring Drake,45,False,,5,47,27
2019-04-27,God's Country,Blake Shelton,46,False,,46,49,3
2019-04-27,Youngblood,5 Seconds Of Summer,47,False,,7,43,46
2019-04-27,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,48,False,,38,50,17
2019-04-27,Tequila,Dan + Shay,49,False,,21,38,50
2019-04-27,Money,Cardi B,50,False,,13,44,26
2019-04-27,Suge,DaBaby,51,False,,51,63,3
2019-04-27,Who Do You Love,The Chainsmokers Featuring 5 Seconds Of Summer,52,False,,52,54,10
2019-04-27,Look What God Gave Her,Thomas Rhett,53,False,,48,48,7
2019-04-27,Good As You,Kane Brown,54,False,,53,53,8
2019-04-27,Whiskey Glasses,Morgan Wallen,55,False,,55,62,7
2019-04-27,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,56,False,,48,64,11
2019-04-27,Make It Sweet,Old Dominion,57,False,,57,60,16
2019-04-27,Close Friends,Lil Baby,58,False,,28,65,25
2019-04-27,Mixed Personalities,YNW Melly Featuring Kanye West,59,False,,42,56,13
2019-04-27,Worth It,YK Osiris,60,False,,55,61,9
2019-04-27,Robbery,Juice WRLD,61,False,,27,59,9
2019-04-27,I've Been Waiting,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,62,False,,62,67,6
2019-04-27,Miss Me More,Kelsea Ballerini,63,False,,60,66,11
2019-04-27,Wish You Were Gay,Billie Eilish,64,False,,31,51,7
2019-04-27,You Should See Me In A Crown,Billie Eilish,65,False,,41,68,4
2019-04-27,Blue On Black,"Five Finger Death Punch Featuring Kenny Wayne Shepherd, Brantley Gilbert & Brian May",66,True,,66,0,1
2019-04-27,Don't Call Me Up,Mabel,67,False,,67,80,4
2019-04-27,SOS,Avicii Featuring Aloe Blacc,68,True,,68,0,1
2019-04-27,Rumor,Lee Brice,69,False,,69,78,6
2019-04-27,Night Shift,Jon Pardi,70,False,,70,79,9
2019-04-27,Walk Me Home,P!nk,71,False,,54,73,7
2019-04-27,Clout,Offset Featuring Cardi B,72,False,,64,0,2
2019-04-27,Kill This Love,BLACKPINK,73,False,,41,41,2
2019-04-27,Pop Out,Polo G Featuring Lil Tjay,74,False,,74,89,4
2019-04-27,Cool,Jonas Brothers,75,False,,27,27,2
2019-04-27,That's A Rack,Lil Uzi Vert,76,True,,76,0,1
2019-04-27,Girls Need Love,Summer Walker X Drake,77,False,,37,81,8
2019-04-27,Shot Clock,Ella Mai,78,False,,62,72,12
2019-04-27,GIRL,Maren Morris,79,False,,61,82,7
2019-04-27,Bad Liar,Imagine Dragons,80,False,,56,74,8
2019-04-27,Love Ain't,Eli Young Band,81,True,,81,0,1
2019-04-27,Double Up,Nipsey Hussle Featuring Belly & DOM KENNEDY,82,False,,65,75,3
2019-04-27,Undrunk,FLETCHER,83,False,,61,77,6
2019-04-27,Big Ole Freak,Megan Thee Stallion,84,False,,84,99,2
2019-04-27,Put A Date On It,Yo Gotti Featuring Lil Baby,85,False,,46,83,12
2019-04-27,Saturday Nights,Khalid & Kane Brown,86,False,,57,57,11
2019-04-27,One That Got Away,Michael Ray,87,False,,67,88,8
2019-04-27,My Strange Addiction,Billie Eilish,88,False,,43,71,3
2019-04-27,Faucet Failure,Ski Mask The Slump God,89,False,,87,91,8
2019-04-27,Xanny,Billie Eilish,90,False,,35,86,3
2019-04-27,Ocean Eyes,Billie Eilish,91,False,,91,96,9
2019-04-27,Last Time That I Checc'd,Nipsey Hussle Featuring YG,92,False,,76,76,3
2019-04-27,Talk You Out Of It,Florida Georgia Line,93,False,,80,94,9
2019-04-27,I'm So Tired...,Lauv & Troye Sivan,94,False,,86,0,2
2019-04-27,Make It Right,BTS Featuring Lauv,95,True,,95,0,1
2019-04-27,"Hey Look Ma, I Made It",Panic! At The Disco,96,True,,96,0,1
2019-04-27,This Is It,Scotty McCreery,97,False,,42,90,19
2019-04-27,There Was This Girl,Riley Green,98,False,,70,70,8
2019-04-27,Let Me Down Slowly,Alec Benjamin + Alessia Cara,99,False,,79,98,8
2019-04-27,On My Way To You,Cody Johnson,100,False,,91,0,8
2019-05-04,Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,1,False,,1,1,8
2019-05-04,Wow.,Post Malone,2,False,,2,2,18
2019-05-04,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,3,False,,1,3,27
2019-05-04,7 Rings,Ariana Grande,4,False,,1,4,14
2019-05-04,Sucker,Jonas Brothers,5,False,,1,6,8
2019-05-04,Without Me,Halsey,6,False,,1,5,29
2019-05-04,Dancing With A Stranger,Sam Smith & Normani,7,False,,7,7,15
2019-05-04,Talk,Khalid,8,False,,8,20,11
2019-05-04,Bad Guy,Billie Eilish,9,False,,7,9,4
2019-05-04,Middle Child,J. Cole,10,False,,4,11,14
2019-05-04,Sweet But Psycho,Ava Max,11,False,,11,13,19
2019-05-04,Happier,Marshmello & Bastille,12,False,,2,12,36
2019-05-04,Please Me,Cardi B & Bruno Mars,13,False,,3,10,10
2019-05-04,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,14,False,,2,18,11
2019-05-04,Shallow,Lady Gaga & Bradley Cooper,15,False,,1,16,30
2019-05-04,Going Bad,Meek Mill Featuring Drake,16,False,,6,15,21
2019-05-04,Earth,Lil Dicky,17,True,,17,0,1
2019-05-04,Eastside,"benny blanco, Halsey & Khalid",18,False,,9,19,41
2019-05-04,Better,Khalid,19,False,,8,17,32
2019-05-04,High Hopes,Panic! At The Disco,20,False,,4,21,38
2019-05-04,Thotiana,Blueface,21,False,,8,14,15
2019-05-04,Girls Like You,Maroon 5 Featuring Cardi B,22,False,,1,23,48
2019-05-04,Pure Water,Mustard & Migos,23,False,,23,33,13
2019-05-04,A Lot,21 Savage,24,False,,12,22,18
2019-05-04,Sicko Mode,Travis Scott,25,False,,1,26,38
2019-05-04,Beautiful Crazy,Luke Combs,26,False,,21,24,24
2019-05-04,Be Alright,Dean Lewis,27,False,,23,30,26
2019-05-04,Look Back At It,A Boogie Wit da Hoodie,28,False,,28,37,20
2019-05-04,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,29,False,,24,25,23
2019-05-04,Act Up,City Girls,30,False,,30,36,8
2019-05-04,Envy Me,Calboy,31,False,,31,35,19
2019-05-04,Sanguine Paradise,Lil Uzi Vert,32,False,,28,28,2
2019-05-04,Drip Too Hard,Lil Baby & Gunna,33,False,,4,32,32
2019-05-04,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,34,False,,34,56,12
2019-05-04,Murder On My Mind,YNW Melly,35,False,,14,29,14
2019-05-04,Bury A Friend,Billie Eilish,36,False,,14,31,13
2019-05-04,Here With Me,Marshmello Featuring CHVRCHES,37,False,,37,41,7
2019-05-04,When The Party's Over,Billie Eilish,38,False,,29,38,24
2019-05-04,Clout,Offset Featuring Cardi B,39,False,,39,72,3
2019-05-04,Boy With Luv,BTS Featuring Halsey,40,False,,8,8,2
2019-05-04,"Thank U, Next",Ariana Grande,41,False,,1,34,25
2019-05-04,Better Now,Post Malone,42,False,,3,39,52
2019-05-04,God's Country,Blake Shelton,43,False,,43,46,4
2019-05-04,Eyes On You,Chase Rice,44,False,,44,44,10
2019-05-04,You Say,Lauren Daigle,45,False,,29,40,41
2019-05-04,Suge,DaBaby,46,False,,46,51,4
2019-05-04,Baby Shark,Pinkfong,47,False,,32,43,17
2019-05-04,Whiskey Glasses,Morgan Wallen,48,False,,48,55,8
2019-05-04,Here Tonight,Brett Young,49,False,,42,42,16
