Date,Title,Artist,Rank,IsNew
2020-10-10,Roses,SAINt JHN,22,False
2020-10-10,Be Like That,Kane Brown With Swae Lee & Khalid,23,False
2020-10-10,Adore You,Harry Styles,24,False
2020-10-10,Break My Heart,Dua Lipa,25,False
2020-10-10,Lovin' On You,Luke Combs,26,False
2020-10-10,Mood Swings,Pop Smoke Featuring Lil Tjay,27,False
2020-10-10,My Ex's Best Friend,Machine Gun Kelly X blackbear,28,False
2020-10-10,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,29,False
2020-10-10,Tap In,Saweetie,30,False
2020-10-10,If The World Was Ending,JP Saxe Featuring Julia Michaels,31,False
2020-10-10,Bang!,AJR,32,False
2020-10-10,Don't Start Now,Dua Lipa,33,False
2020-10-10,More Than My Hometown,Morgan Wallen,34,False
2020-10-10,ily,Surf Mesa Featuring Emilee,35,False
2020-10-10,Said Sum,Moneybagg Yo,36,False
2020-10-10,Kings & Queens,Ava Max,37,False
2020-10-10,Rags2Riches,Rod Wave Featuring ATR Son Son,38,False
2020-10-10,Midnight Sky,Miley Cyrus,39,False
2020-10-10,What You Know Bout Love,Pop Smoke,40,False
2020-10-10,Life Is Good,Future Featuring Drake,41,False
2020-10-10,Some Girls,Jameson Rodgers,42,False
2020-10-10,I Should Probably Go To Bed,Dan + Shay,43,False
2020-10-10,Forget Me Too,Machine Gun Kelly & Halsey,44,True
2020-10-10,Cool Again,Kane Brown,45,False
2020-10-10,Chasin' You,Morgan Wallen,46,False
2020-10-10,Epidemic,Polo G,47,True
2020-10-10,Die From A Broken Heart,Maddie & Tae,48,False
2020-10-10,We Paid,Lil Baby & 42 Dugg,49,False
2020-10-10,Bloody Valentine,Machine Gun Kelly,50,True
2020-10-10,Wishing Well,Juice WRLD,51,False
2020-10-10,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,52,False
2020-10-10,Cardigan,Taylor Swift,53,False
2020-10-10,24,Money Man Featuring Lil Baby,54,False
2020-10-10,Rain On Me,Lady Gaga & Ariana Grande,55,False
2020-10-10,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,56,False
2020-10-10,Hawai,Maluma & The Weeknd,57,False
2020-10-10,Pretty Heart,Parker McCollum,58,False
2020-10-10,Breaking Me,Topic & A7S,59,False
2020-10-10,Heather,Conan Gray,60,False
2020-10-10,7 Summers,Morgan Wallen,61,False
2020-10-10,I Called Mama,Tim McGraw,62,False
2020-10-10,You Broke Me First.,Tate McRae,63,False
2020-10-10,Starting Over,Chris Stapleton,64,False
2020-10-10,Love You Like I Used To,Russell Dickerson,65,False
2020-10-10,Ain't Always The Cowboy,Jon Pardi,66,False
2020-10-10,Greece,DJ Khaled Featuring Drake,67,False
2020-10-10,Ice Cream,BLACKPINK X Selena Gomez,68,False
2020-10-10,Everywhere But On,Matt Stell,69,False
2020-10-10,Diamonds,Sam Smith,70,False
2020-10-10,Martin & Gina,Polo G,71,False
2020-10-10,The Bigger Picture,Lil Baby,72,False
2020-10-10,OK Not To Be OK,Marshmello & Demi Lovato,73,False
2020-10-10,Girls In The Hood,Megan Thee Stallion,74,False
2020-10-10,Hit Different,SZA Featuring Ty Dolla $ign,75,False
2020-10-10,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",76,False
2020-10-10,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",77,False
2020-10-10,Dollaz On My Head,Gunna Featuring Young Thug,78,False
2020-10-10,Kacey Talk,YoungBoy Never Broke Again,79,False
2020-10-10,Do It,Chloe X Halle,80,False
2020-10-10,Smile,Juice WRLD & The Weeknd,81,False
2020-10-10,Like That,Doja Cat Featuring Gucci Mane,82,False
2020-10-10,Caramelo,Ozuna x Karol G x Myke Towers,83,False
2020-10-10,Over Now,Calvin Harris X The Weeknd,84,False
2020-10-10,Blind,DaBaby Featuring Young Thug,85,False
2020-10-10,Nobody's Love,Maroon 5,86,False
2020-10-10,You Got It,VEDO,87,False
2020-10-10,U 2 Luv,Ne-Yo & Jeremih,88,True
2020-10-10,Better,Zayn,89,True
2020-10-10,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,90,False
2020-10-10,Drunk Face,Machine Gun Kelly,91,True
2020-10-10,B.S.,Jhene Aiko Featuring H.E.R.,92,False
2020-10-10,"Big, Big Plans",Chris Lane,93,True
2020-10-10,"Ay, Dios Mio!",Karol G,94,True
2020-10-10,Good Time,Niko Moon,95,True
2020-10-10,Put Your Records On,Ritt Momney,96,True
2020-10-10,Money Over Fallouts,Tory Lanez,97,True
2020-10-10,Moral Of The Story,Ashe Featuring Niall Horan,98,False
2020-10-10,One Too Many,Keith Urban Duet With P!nk,99,False
2020-10-10,La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,100,False
2020-10-17,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,1,False
2020-10-17,Dynamite,BTS,2,False
2020-10-17,WAP,Cardi B Featuring Megan Thee Stallion,3,False
2020-10-17,Mood,24kGoldn Featuring iann dior,4,False
2020-10-17,Laugh Now Cry Later,Drake Featuring Lil Durk,5,False
2020-10-17,Blinding Lights,The Weeknd,6,False
2020-10-17,Rockstar,DaBaby Featuring Roddy Ricch,7,False
2020-10-17,I Hope,Gabby Barrett Featuring Charlie Puth,8,False
2020-10-17,Runnin,21 Savage & Metro Boomin,9,True
2020-10-17,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,10,True
2020-10-17,Watermelon Sugar,Harry Styles,11,False
2020-10-17,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,12,False
2020-10-17,Before You Go,Lewis Capaldi,13,False
2020-10-17,Holy,Justin Bieber Featuring Chance The Rapper,14,False
2020-10-17,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,15,False
2020-10-17,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",16,False
2020-10-17,Go Crazy,Chris Brown & Young Thug,17,False
2020-10-17,Wonder,Shawn Mendes,18,True
2020-10-17,Glock In My Lap,21 Savage & Metro Boomin,19,True
2020-10-17,One Of Them Girls,Lee Brice,20,False
2020-10-17,Dreams,Fleetwood Mac,21,False
2020-10-17,Circles,Post Malone,22,False
2020-10-17,Got What I Got,Jason Aldean,23,False
2020-10-17,Come & Go,Juice WRLD x Marshmello,24,False
2020-10-17,Franchise,Travis Scott Featuring Young Thug & M.I.A.,25,False
2020-10-17,Rich N*gga Sh*t,21 Savage & Metro Boomin Featuring Young Thug,26,True
2020-10-17,Be Like That,Kane Brown With Swae Lee & Khalid,27,False
2020-10-17,Adore You,Harry Styles,28,False
2020-10-17,Break My Heart,Dua Lipa,29,False
2020-10-17,Don't Stop,Megan Thee Stallion Featuring Young Thug,30,True
2020-10-17,Roses,SAINt JHN,31,False
2020-10-17,Slidin,21 Savage & Metro Boomin,32,True
2020-10-17,Many Men,21 Savage & Metro Boomin,33,True
2020-10-17,Popstar,DJ Khaled Featuring Drake,34,False
2020-10-17,Bang!,AJR,35,False
2020-10-17,Mood Swings,Pop Smoke Featuring Lil Tjay,36,False
2020-10-17,Fallin',Why Don't We,37,True
2020-10-17,More Than My Hometown,Morgan Wallen,38,False
2020-10-17,Don't Start Now,Dua Lipa,39,False
2020-10-17,Lovin' On You,Luke Combs,40,False
2020-10-17,ily,Surf Mesa Featuring Emilee,41,False
2020-10-17,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,42,False
2020-10-17,If The World Was Ending,JP Saxe Featuring Julia Michaels,43,False
2020-10-17,What You Know Bout Love,Pop Smoke,44,False
2020-10-17,Some Girls,Jameson Rodgers,45,False
2020-10-17,Kings & Queens,Ava Max,46,False
2020-10-17,Tap In,Saweetie,47,False
2020-10-17,Outta Time,Bryson Tiller Featuring Drake,48,True
2020-10-17,Rags2Riches,Rod Wave Featuring ATR Son Son,49,False
2020-10-17,My Ex's Best Friend,Machine Gun Kelly X blackbear,50,False
2020-10-17,Said Sum,Moneybagg Yo,51,False
2020-10-17,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,52,False
2020-10-17,I Called Mama,Tim McGraw,53,False
2020-10-17,I Should Probably Go To Bed,Dan + Shay,54,False
2020-10-17,Midnight Sky,Miley Cyrus,55,False
2020-10-17,My Dawg,21 Savage & Metro Boomin,56,True
2020-10-17,Brand New Draco,21 Savage & Metro Boomin,57,True
2020-10-17,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,58,False
2020-10-17,Lovesick Girls,BLACKPINK,59,True
2020-10-17,24,Money Man Featuring Lil Baby,60,False
2020-10-17,Snitches & Rats,21 Savage & Metro Boomin Featuring Young Nudy,61,True
2020-10-17,Wishing Well,Juice WRLD,62,False
2020-10-17,Pretty Heart,Parker McCollum,63,False
2020-10-17,Ice Cream,BLACKPINK X Selena Gomez,64,False
2020-10-17,Rain On Me,Lady Gaga & Ariana Grande,65,False
2020-10-17,Hawai,Maluma & The Weeknd,66,False
2020-10-17,7 Summers,Morgan Wallen,67,False
2020-10-17,Love You Like I Used To,Russell Dickerson,68,False
2020-10-17,Heather,Conan Gray,69,False
2020-10-17,Cool Again,Kane Brown,70,False
2020-10-17,No Opp Left Behind,21 Savage & Metro Boomin,71,True
2020-10-17,You Broke Me First.,Tate McRae,72,False
2020-10-17,Levitating,Dua Lipa Featuring DaBaby,73,True
2020-10-17,Steppin On N*ggas,21 Savage & Metro Boomin,74,True
2020-10-17,Ain't Always The Cowboy,Jon Pardi,75,False
2020-10-17,RIP Luv,21 Savage & Metro Boomin,76,True
2020-10-17,Cardigan,Taylor Swift,77,False
2020-10-17,Breaking Me,Topic & A7S,78,False
2020-10-17,Everywhere But On,Matt Stell,79,False
2020-10-17,Diamonds,Sam Smith,80,False
2020-10-17,Starting Over,Chris Stapleton,81,False
2020-10-17,OK Not To Be OK,Marshmello & Demi Lovato,82,False
2020-10-17,Always Forever,Bryson Tiller,83,True
2020-10-17,Years Go By,Bryson Tiller,84,True
2020-10-17,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",85,False
2020-10-17,Martin & Gina,Polo G,86,False
2020-10-17,Hit Different,SZA Featuring Ty Dolla $ign,87,False
2020-10-17,Greece,DJ Khaled Featuring Drake,88,False
2020-10-17,The Bigger Picture,Lil Baby,89,False
2020-10-17,Bloody Valentine,Machine Gun Kelly,90,False
2020-10-17,Said N Done,21 Savage & Metro Boomin,91,True
2020-10-17,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",92,False
2020-10-17,Epidemic,Polo G,93,False
2020-10-17,Do It,Chloe X Halle,94,False
2020-10-17,Girls In The Hood,Megan Thee Stallion,95,False
2020-10-17,Forget Me Too,Machine Gun Kelly & Halsey,96,False
2020-10-17,B.S.,Jhene Aiko Featuring H.E.R.,97,False
2020-10-17,Kacey Talk,YoungBoy Never Broke Again,98,False
2020-10-17,Blind,DaBaby Featuring Young Thug,99,False
2020-10-17,Caramelo,Ozuna x Karol G x Myke Towers,100,False
2020-10-24,Mood,24kGoldn Featuring iann dior,1,False
2020-10-24,WAP,Cardi B Featuring Megan Thee Stallion,2,False
2020-10-24,Laugh Now Cry Later,Drake Featuring Lil Durk,3,False
2020-10-24,Blinding Lights,The Weeknd,4,False
2020-10-24,Dynamite,BTS,5,False
2020-10-24,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,6,False
2020-10-24,Rockstar,DaBaby Featuring Roddy Ricch,7,False
2020-10-24,I Hope,Gabby Barrett Featuring Charlie Puth,8,False
2020-10-24,Watermelon Sugar,Harry Styles,9,False
2020-10-24,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,10,False
2020-10-24,Before You Go,Lewis Capaldi,11,False
2020-10-24,Dreams,Fleetwood Mac,12,False
2020-10-24,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,13,False
2020-10-24,Holy,Justin Bieber Featuring Chance The Rapper,14,False
2020-10-24,Go Crazy,Chris Brown & Young Thug,15,False
2020-10-24,Got What I Got,Jason Aldean,16,False
2020-10-24,One Of Them Girls,Lee Brice,17,False
2020-10-24,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",18,False
2020-10-24,Circles,Post Malone,19,False
2020-10-24,Be Like That,Kane Brown With Swae Lee & Khalid,20,False
2020-10-24,Come & Go,Juice WRLD x Marshmello,21,False
2020-10-24,Wonder,Shawn Mendes,22,False
2020-10-24,Franchise,Travis Scott Featuring Young Thug & M.I.A.,23,False
2020-10-24,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,24,False
2020-10-24,Adore You,Harry Styles,25,False
2020-10-24,Bang!,AJR,26,False
2020-10-24,Break My Heart,Dua Lipa,27,False
2020-10-24,ily,Surf Mesa Featuring Emilee,28,False
2020-10-24,What You Know Bout Love,Pop Smoke,29,False
2020-10-24,More Than My Hometown,Morgan Wallen,30,False
2020-10-24,Roses,SAINt JHN,31,False
2020-10-24,Kings & Queens,Ava Max,32,False
2020-10-24,Said Sum,Moneybagg Yo,33,False
2020-10-24,Some Girls,Jameson Rodgers,34,False
2020-10-24,Don't Start Now,Dua Lipa,35,False
2020-10-24,Runnin,21 Savage & Metro Boomin,36,False
2020-10-24,Mood Swings,Pop Smoke Featuring Lil Tjay,37,False
2020-10-24,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,38,False
2020-10-24,Rags2Riches,Rod Wave Featuring ATR Son Son,39,False
2020-10-24,Popstar,DJ Khaled Featuring Drake,40,False
2020-10-24,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,41,False
2020-10-24,Lovin' On You,Luke Combs,42,False
2020-10-24,If The World Was Ending,JP Saxe Featuring Julia Michaels,43,False
2020-10-24,I Should Probably Go To Bed,Dan + Shay,44,False
2020-10-24,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,45,False
2020-10-24,Tap In,Saweetie,46,False
2020-10-24,Pretty Heart,Parker McCollum,47,False
2020-10-24,My Ex's Best Friend,Machine Gun Kelly X blackbear,48,False
2020-10-24,24,Money Man Featuring Lil Baby,49,False
2020-10-24,Midnight Sky,Miley Cyrus,50,False
2020-10-24,Love You Like I Used To,Russell Dickerson,51,False
2020-10-24,Wishing Well,Juice WRLD,52,False
2020-10-24,Don't Stop,Megan Thee Stallion Featuring Young Thug,53,False
2020-10-24,Levitating,Dua Lipa Featuring DaBaby,54,False
2020-10-24,Hawai,Maluma & The Weeknd,55,False
2020-10-24,7 Summers,Morgan Wallen,56,False
2020-10-24,You Broke Me First.,Tate McRae,57,False
2020-10-24,"Baby, I'm Jealous",Bebe Rexha Featuring Doja Cat,58,True
2020-10-24,Diamonds,Sam Smith,59,False
2020-10-24,Heather,Conan Gray,60,False
2020-10-24,Ain't Always The Cowboy,Jon Pardi,61,False
2020-10-24,Everywhere But On,Matt Stell,62,False
2020-10-24,Glock In My Lap,21 Savage & Metro Boomin,63,False
2020-10-24,Starting Over,Chris Stapleton,64,False
2020-10-24,Cool Again,Kane Brown,65,False
2020-10-24,Hit Different,SZA Featuring Ty Dolla $ign,66,False
2020-10-24,Martin & Gina,Polo G,67,False
2020-10-24,The Bigger Picture,Lil Baby,68,False
2020-10-24,Better Together,Luke Combs,69,False
2020-10-24,OK Not To Be OK,Marshmello & Demi Lovato,70,False
2020-10-24,Greece,DJ Khaled Featuring Drake,71,False
2020-10-24,Ice Cream,BLACKPINK X Selena Gomez,72,False
2020-10-24,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",73,False
2020-10-24,Rich N*gga Sh*t,21 Savage & Metro Boomin Featuring Young Thug,74,False
2020-10-24,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",75,False
2020-10-24,B.S.,Jhene Aiko Featuring H.E.R.,76,False
2020-10-24,Do It,Chloe X Halle,77,False
2020-10-24,"Big, Big Plans",Chris Lane,78,False
2020-10-24,Breaking Me,Topic & A7S,79,False
2020-10-24,U 2 Luv,Ne-Yo & Jeremih,80,False
2020-10-24,I Called Mama,Tim McGraw,81,False
2020-10-24,Kacey Talk,YoungBoy Never Broke Again,82,False
2020-10-24,Blind,DaBaby Featuring Young Thug,83,False
2020-10-24,Good Time,Niko Moon,84,False
2020-10-24,Cardigan,Taylor Swift,85,False
2020-10-24,Bloody Valentine,Machine Gun Kelly,86,False
2020-10-24,Girls In The Hood,Megan Thee Stallion,87,False
2020-10-24,Slidin,21 Savage & Metro Boomin,88,False
2020-10-24,Smile,Juice WRLD & The Weeknd,89,False
2020-10-24,Caramelo,Ozuna x Karol G x Myke Towers,90,False
2020-10-24,Dollaz On My Head,Gunna Featuring Young Thug,91,False
2020-10-24,Epidemic,Polo G,92,False
2020-10-24,Put Your Records On,Ritt Momney,93,False
2020-10-24,Many Men,21 Savage & Metro Boomin,94,False
2020-10-24,Hole In The Bottle,Kelsea Ballerini,95,True
2020-10-24,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,96,False
2020-10-24,La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,97,False
2020-10-24,Sofia,Clairo,98,True
2020-10-24,One Too Many,Keith Urban Duet With P!nk,99,False
2020-10-24,You Got It,VEDO,100,False
2020-10-31,Mood,24kGoldn Featuring iann dior,1,False
2020-10-31,WAP,Cardi B Featuring Megan Thee Stallion,2,False
2020-10-31,Laugh Now Cry Later,Drake Featuring Lil Durk,3,False
2020-10-31,Blinding Lights,The Weeknd,4,False
2020-10-31,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,5,False
2020-10-31,I Hope,Gabby Barrett Featuring Charlie Puth,6,False
2020-10-31,Dynamite,BTS,7,False
2020-10-31,Rockstar,DaBaby Featuring Roddy Ricch,8,False
2020-10-31,Holy,Justin Bieber Featuring Chance The Rapper,9,False
2020-10-31,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,10,False
2020-10-31,Watermelon Sugar,Harry Styles,11,False
2020-10-31,Before You Go,Lewis Capaldi,12,False
2020-10-31,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,13,False
2020-10-31,Lonely,Justin Bieber & benny blanco,14,True
2020-10-31,Go Crazy,Chris Brown & Young Thug,15,False
2020-10-31,Got What I Got,Jason Aldean,16,False
2020-10-31,One Of Them Girls,Lee Brice,17,False
2020-10-31,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",18,False
2020-10-31,Circles,Post Malone,19,False
2020-10-31,Be Like That,Kane Brown With Swae Lee & Khalid,20,False
2020-10-31,Dreams,Fleetwood Mac,21,False
2020-10-31,Come & Go,Juice WRLD x Marshmello,22,False
2020-10-31,Said Sum,Moneybagg Yo,23,False
2020-10-31,Kings & Queens,Ava Max,24,False
2020-10-31,What You Know Bout Love,Pop Smoke,25,False
2020-10-31,Bang!,AJR,26,False
2020-10-31,ily,Surf Mesa Featuring Emilee,27,False
2020-10-31,More Than My Hometown,Morgan Wallen,28,False
2020-10-31,Some Girls,Jameson Rodgers,29,False
2020-10-31,Wonder,Shawn Mendes,30,False
2020-10-31,Adore You,Harry Styles,31,False
2020-10-31,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,32,False
2020-10-31,Roses,SAINt JHN,33,False
2020-10-31,Break My Heart,Dua Lipa,34,False
2020-10-31,Whole Lotta Choppas,Sada Baby Featuring Nicki Minaj,35,False
2020-10-31,Don't Start Now,Dua Lipa,36,False
2020-10-31,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,37,False
2020-10-31,Rags2Riches,Rod Wave Featuring ATR Son Son,38,False
2020-10-31,Franchise,Travis Scott Featuring Young Thug & M.I.A.,39,False
2020-10-31,Mood Swings,Pop Smoke Featuring Lil Tjay,40,False
2020-10-31,Love You Like I Used To,Russell Dickerson,41,False
2020-10-31,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,42,False
2020-10-31,I Should Probably Go To Bed,Dan + Shay,43,False
2020-10-31,Pretty Heart,Parker McCollum,44,False
2020-10-31,Lovin' On You,Luke Combs,45,False
2020-10-31,Popstar,DJ Khaled Featuring Drake,46,False
2020-10-31,Levitating,Dua Lipa Featuring DaBaby,47,False
2020-10-31,Midnight Sky,Miley Cyrus,48,False
2020-10-31,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,49,False
2020-10-31,Runnin,21 Savage & Metro Boomin,50,False
2020-10-31,24,Money Man Featuring Lil Baby,51,False
2020-10-31,You're Mines Still,Yung Bleu Featuring Drake,52,True
2020-10-31,Tap In,Saweetie,53,False
2020-10-31,My Ex's Best Friend,Machine Gun Kelly X blackbear,54,False
2020-10-31,Wishing Well,Juice WRLD,55,False
2020-10-31,Everywhere But On,Matt Stell,56,False
2020-10-31,Better Together,Luke Combs,57,False
2020-10-31,You Broke Me First.,Tate McRae,58,False
2020-10-31,Hawai,Maluma & The Weeknd,59,False
2020-10-31,Diamonds,Sam Smith,60,False
2020-10-31,7 Summers,Morgan Wallen,61,False
2020-10-31,Ain't Always The Cowboy,Jon Pardi,62,False
2020-10-31,Don't Stop,Megan Thee Stallion Featuring Young Thug,63,False
2020-10-31,Heather,Conan Gray,64,False
2020-10-31,Starting Over,Chris Stapleton,65,False
2020-10-31,Hit Different,SZA Featuring Ty Dolla $ign,66,False
2020-10-31,Martin & Gina,Polo G,67,False
2020-10-31,"Big, Big Plans",Chris Lane,68,False
2020-10-31,B.S.,Jhene Aiko Featuring H.E.R.,69,False
2020-10-31,U 2 Luv,Ne-Yo & Jeremih,70,False
2020-10-31,Hate The Way,G-Eazy Featuring blackbear,71,True
2020-10-31,The Bigger Picture,Lil Baby,72,False
2020-10-31,Relacion,"Sech, Daddy Yankee & J Balvin Featuring Rosalia & Farruko",73,False
2020-10-31,Good Time,Niko Moon,74,False
2020-10-31,Do It,Chloe X Halle,75,False
2020-10-31,Greece,DJ Khaled Featuring Drake,76,False
2020-10-31,Kacey Talk,YoungBoy Never Broke Again,77,False
2020-10-31,Blind,DaBaby Featuring Young Thug,78,False
2020-10-31,Put Your Records On,Ritt Momney,79,False
2020-10-31,OK Not To Be OK,Marshmello & Demi Lovato,80,False
2020-10-31,Canceled,Larray,81,True
2020-10-31,Glock In My Lap,21 Savage & Metro Boomin,82,False
2020-10-31,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",83,False
2020-10-31,Ice Cream,BLACKPINK X Selena Gomez,84,False
2020-10-31,Happy Does,Kenny Chesney,85,True
2020-10-31,Smile,Juice WRLD & The Weeknd,86,False
2020-10-31,Breaking Me,Topic & A7S,87,False
2020-10-31,Cardigan,Taylor Swift,88,False
2020-10-31,Girls In The Hood,Megan Thee Stallion,89,False
2020-10-31,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G,90,False
2020-10-31,I Called Mama,Tim McGraw,91,False
2020-10-31,Bloody Valentine,Machine Gun Kelly,92,False
2020-10-31,Throat Baby (Go Baby),BRS Kash,93,True
2020-10-31,Hole In The Bottle,Kelsea Ballerini,94,False
2020-10-31,La Jeepeta,Nio Garcia x Anuel AA x Myke Towers x Brray x Juanka,95,False
2020-10-31,Caramelo,Ozuna x Karol G x Myke Towers,96,False
2020-10-31,Pardon,T.I. Featuring Lil Baby,97,True
2020-10-31,One Too Many,Keith Urban Duet With P!nk,98,False
2020-10-31,Dollaz On My Head,Gunna Featuring Young Thug,99,False
2020-10-31,Champagne Night,Lady A,100,True
2020-11-07,Positions,Ariana Grande,1,True
2020-11-07,Forever After All,Luke Combs,2,True
2020-11-07,Mood,24kGoldn Featuring iann dior,3,False
2020-11-07,Laugh Now Cry Later,Drake Featuring Lil Durk,4,False
2020-11-07,Blinding Lights,The Weeknd,5,False
2020-11-07,I Hope,Gabby Barrett Featuring Charlie Puth,6,False
2020-11-07,WAP,Cardi B Featuring Megan Thee Stallion,7,False
2020-11-07,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,8,False
2020-11-07,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,9,False
2020-11-07,Holy,Justin Bieber Featuring Chance The Rapper,10,False
2020-11-07,Rockstar,DaBaby Featuring Roddy Ricch,11,False
2020-11-07,Dynamite,BTS,12,False
2020-11-07,Before You Go,Lewis Capaldi,13,False
2020-11-07,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,14,False
2020-11-07,Watermelon Sugar,Harry Styles,15,False
2020-11-07,Go Crazy,Chris Brown & Young Thug,16,False
2020-11-07,Said Sum,Moneybagg Yo,17,False
2020-11-07,Circles,Post Malone,18,False
2020-11-07,Be Like That,Kane Brown With Swae Lee & Khalid,19,False
2020-11-07,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",20,False
2020-11-07,Got What I Got,Jason Aldean,21,False
2020-11-07,Kings & Queens,Ava Max,22,False
2020-11-07,More Than My Hometown,Morgan Wallen,23,False
2020-11-07,Come & Go,Juice WRLD x Marshmello,24,False
2020-11-07,ily,Surf Mesa Featuring Emilee,25,False
2020-11-07,One Of Them Girls,Lee Brice,26,False
2020-11-07,Lonely,Justin Bieber & benny blanco,27,False
2020-11-07,Bang!,AJR,28,False
2020-11-07,What You Know Bout Love,Pop Smoke,29,False
2020-11-07,Better Together,Luke Combs,30,False
2020-11-07,Adore You,Harry Styles,31,False
2020-11-07,Wonder,Shawn Mendes,32,False
2020-11-07,Dreams,Fleetwood Mac,33,False
2020-11-07,Tyler Herro,Jack Harlow,34,True
2020-11-07,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,35,False
2020-11-07,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson,36,False
2020-11-07,Love You Like I Used To,Russell Dickerson,37,False
2020-11-07,Don't Start Now,Dua Lipa,38,False
2020-11-07,Roses,SAINt JHN,39,False
2020-11-07,Rags2Riches,Rod Wave Featuring ATR Son Son,40,False
2020-11-07,Lovin' On You,Luke Combs,41,False
2020-11-07,Levitating,Dua Lipa Featuring DaBaby,42,False
2020-11-07,Pretty Heart,Parker McCollum,43,False
2020-11-07,Break My Heart,Dua Lipa,44,False
2020-11-07,Some Girls,Jameson Rodgers,45,False
2020-11-07,Happy Anywhere,Blake Shelton Featuring Gwen Stefani,46,False
2020-11-07,Mood Swings,Pop Smoke Featuring Lil Tjay,47,False
2020-11-07,Everywhere But On,Matt Stell,48,False
2020-11-07,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,49,False
2020-11-07,I Should Probably Go To Bed,Dan + Shay,50,False
2020-11-07,Franchise,Travis Scott Featuring Young Thug & M.I.A.,51,False
2020-11-07,24,Money Man Featuring Lil Baby,52,False
2020-11-07,Spicy,Ty Dolla $ign Featuring Post Malone,53,True
2020-11-07,Popstar,DJ Khaled Featuring Drake,54,False
2020-11-07,You Broke Me First.,Tate McRae,55,False
2020-11-07,Midnight Sky,Miley Cyrus,56,False
2020-11-07,My Ex's Best Friend,Machine Gun Kelly X blackbear,57,False
2020-11-07,Diamonds,Sam Smith,58,False
2020-11-07,Tap In,Saweetie,59,False
2020-11-07,7 Summers,Morgan Wallen,60,False
2020-11-07,Runnin,21 Savage & Metro Boomin,61,False
2020-11-07,Wishing Well,Juice WRLD,62,False
2020-11-07,Starting Over,Chris Stapleton,63,False
2020-11-07,Hawai,Maluma & The Weeknd,64,False
2020-11-07,Ain't Always The Cowboy,Jon Pardi,65,False
2020-11-07,U 2 Luv,Ne-Yo & Jeremih,66,False
2020-11-07,"Big, Big Plans",Chris Lane,67,False
2020-11-07,Hit Different,SZA Featuring Ty Dolla $ign,68,False
2020-11-07,The Other Guy,Luke Combs,69,True
2020-11-07,Damage,H.E.R.,70,True
2020-11-07,Heather,Conan Gray,71,False
2020-11-07,Don't Stop,Megan Thee Stallion Featuring Young Thug,72,False
2020-11-07,Martin & Gina,Polo G,73,False
